"Инспектор, сменивший статус","Код НО инспектора, сменившего стат",Score,Experience,Qualification,p_SCHEMA,p_RISK_LONG,p_RISK_SHORT,p_TASK
82683-xemx-iiqtir-uwqrixuu,7100,0.23,0.007235320751432517,0.23723532075143253,0.0,0.0,0.5,0.5
82684-zroe-refrye-thltshvu,5609,0.46,0.059614288908929336,0.5196142889089294,0.0,0.0,0.5,0.5
82685-lovn-rlftiw-cekgtbrc,5410,0.0,0.32454587026927406,0.32454587026927406,0.0,0.0,0.5,0.5
82692-crqx-nxjajg-skxucsme,3455,0.0,0.2835815439566961,0.2835815439566961,0.0,0.0,0.5,0.5
82698-myld-lnifxu-gydcyeof,4704,0.36115384615384616,0.2767147805818637,0.6378686267357099,0.0,0.0,0.5,0.5
82714-bmty-gdeybq-nrtcfyfa,5906,0.0,0.015928381264130043,0.015928381264130043,0.0,0.0,0.5,0.5
82715-pzvd-lppuoy-lflzciul,7853,0.86,0.23465149818000353,1.0946514981800035,0.5,0.5,0.0,0.0
82716-kjrm-eeqjrg-wpfozmav,7721,0.46,0.46231140892126427,0.9223114089212643,0.5,0.5,0.0,0.0
82716-ybse-jdounx-uducwzpm,3000,0.2652,0.1987959346553233,0.4639959346553233,0.0,0.0,0.5,0.5
82722-kkmt-ikqbut-bflvgvfc,6449,0.43,0.31246123489422817,0.7424612348942281,0.5,0.5,0.0,0.0
82723-rojz-woklel-onmvnwxz,6900,0.0,0.3899093378115718,0.3899093378115718,0.0,0.0,0.5,0.5
82725-eysu-btqrwt-njcolrua,6182,0.49875,0.3919626395709438,0.8907126395709438,0.5,0.5,0.0,0.0
82726-born-bbltyd-onyphjjl,7100,0.46,0.2596400411976357,0.7196400411976357,0.5,0.5,0.0,0.0
82728-dyvy-gztoid-nrzjbbfq,6800,0.23,0.42897597270116816,0.6589759727011681,0.0,0.0,0.5,0.5
82734-gkzf-rajvio-afgzcqtb,7449,0.22,0.19568904668187348,0.41568904668187345,0.0,0.0,0.5,0.5
82747-rdxq-zavref-banlbfdz,7810,0.4736842105263158,0.4443466073923992,0.918030817918715,0.5,0.5,0.0,0.0
82755-wrod-yczgyu-oumppuhl,2649,0.0,0.12011358319777266,0.12011358319777266,0.0,0.0,0.5,0.5
82757-dxbo-rklacq-nndxajhq,5300,0.0,0.14010820349528552,0.14010820349528552,0.0,0.0,0.5,0.5
82765-rwrs-vigsst-ffzydeuu,2411,0.0,0.02656031209950055,0.02656031209950055,0.0,0.0,0.5,0.5
82766-vhvr-rgnvze-tdmdxllh,2900,0.5166666666666666,0.39779091827114144,0.914457584937808,0.5,0.5,0.0,0.0
82770-agng-zsvjms-crtqthai,3662,0.3889784946236559,0.2085276181163528,0.5975061127400088,0.0,0.0,0.5,0.5
82770-ryqp-byznwn-ydhyokys,2204,0.64,0.11455830695569952,0.7545583069556996,0.5,0.5,0.0,0.0
82771-weyz-orsjxx-kznchnbq,8601,0.0,0.11589513880828983,0.11589513880828983,0.0,0.0,0.5,0.5
82772-zrhp-vzttaa-vkpmzpxf,2464,0.0,0.4506999706146166,0.4506999706146166,0.0,0.0,0.5,0.5
82773-idog-nmuecs-ddxkmqzh,4800,0.37769230769230766,0.41695830023051844,0.7946506079228262,0.5,0.5,0.0,0.0
82775-jfjo-ffcuta-olwemwto,268,0.39210526315789473,0.27676544267859166,0.6688707058364864,0.0,0.0,0.5,0.5
82786-uylf-fsxpyf-pqkafmmb,7000,0.23,0.30805540020786054,0.5380554002078606,0.0,0.0,0.5,0.5
82787-qmeh-sygdfa-ooejrbsj,7810,0.40555555555555556,0.2371627852751455,0.6427183408307011,0.0,0.0,0.5,0.5
82801-oehb-azkxnn-vriauunh,3100,0.3020689655172414,0.19583327143940443,0.4979022369566458,0.0,0.0,0.5,0.5
82803-tdff-xbcumm-ncwdwsut,7448,0.0,0.45773844060916574,0.45773844060916574,0.0,0.0,0.5,0.5
82828-kejm-dylpgw-bllpnddd,5007,0.0,0.06280635176015104,0.06280635176015104,0.0,0.0,0.5,0.5
82847-nshh-lcnyal-idtastlx,6200,0.0,0.20922339485811398,0.20922339485811398,0.0,0.0,0.5,0.5
82863-btxs-vneqzk-waaanwjc,9110,0.405,0.17228095399393767,0.5772809539939376,0.0,0.0,0.5,0.5
82863-jsew-rxpmyq-rorjjuiv,3801,0.33,0.24907536012557419,0.5790753601255743,0.0,0.0,0.5,0.5
82863-xqzy-spgpgz-uwlbtkym,8602,0.17,0.22881593727258753,0.3988159372725876,0.0,0.0,0.5,0.5
82864-oxlw-kryguf-hcxsfzul,7604,0.5933333333333334,0.2594447658255407,0.852778099158874,0.5,0.5,0.0,0.0
82874-ykkv-aiskfm-ktrlbyyb,6000,0.4633333333333334,0.06995948861349705,0.5332928219468305,0.0,0.0,0.5,0.5
82878-gtsf-mzclag-zwrqurzi,7804,0.37556756756756754,0.25657075075663854,0.6321383183242061,0.0,0.0,0.5,0.5
82878-ywqb-wvtibs-qtusquff,4246,0.75,0.12120940694360544,0.8712094069436054,0.5,0.5,0.0,0.0
82881-afsy-htglmp-ljkkject,600,0.46,0.09216567449409563,0.5521656744940957,0.0,0.0,0.5,0.5
82886-aujf-gcormz-ieiukaco,2100,0.0,0.03241710939309561,0.03241710939309561,0.0,0.0,0.5,0.5
82888-magm-trpxok-pguikucp,4400,0.0,0.38132627937807045,0.38132627937807045,0.0,0.0,0.5,0.5
82894-gqfs-misybr-vnnlpwhc,4400,0.2557142857142857,0.21372096042827998,0.4694352461425657,0.0,0.0,0.5,0.5
82900-mbgz-khsctv-ccpovcuh,6181,0.0,0.3133218416558792,0.3133218416558792,0.0,0.0,0.5,0.5
82909-egpq-lrygwx-rwlczzbq,2100,0.345,0.3637966716523717,0.7087966716523717,0.0,0.0,0.5,0.5
82916-tepf-rewoof-ykogpomc,7230,0.0,0.33965833265677675,0.33965833265677675,0.0,0.0,0.5,0.5
82922-wkya-gakwyd-bfmlsgbh,4600,0.0,0.23525035954484114,0.23525035954484114,0.0,0.0,0.5,0.5
82923-vlwy-uybotb-rujwaljh,4212,0.2725,0.1939492644758649,0.46644926447586493,0.0,0.0,0.5,0.5
82934-bdek-orkhee-xcfcdeau,5256,0.3848,0.18797995482033186,0.5727799548203318,0.0,0.0,0.5,0.5
82957-agws-azuvoi-tbogsvha,2204,0.0,0.32002439846502817,0.32002439846502817,0.0,0.0,0.5,0.5
82963-mwca-ccdkfr-vhmwlfbq,5901,0.0,0.2473971774709367,0.2473971774709367,0.0,0.0,0.5,0.5
82969-hokb-taiexa-hqyvrvjg,8602,0.5883050847457627,0.4245661239942553,1.012871208740018,0.5,0.5,0.0,0.0
82969-pdrq-ybxlsy-cjfnetrf,7100,0.5925,0.43735099216335604,1.029850992163356,0.5,0.5,0.0,0.0
82985-cqdf-pxgqoq-dmckiobz,9104,0.0,0.08528018900325923,0.08528018900325923,0.0,0.0,0.5,0.5
82994-hhah-xmmphj-drqylriy,7721,0.0,0.06811682577286282,0.06811682577286282,0.0,0.0,0.5,0.5
83002-wnub-ffxwnm-oaszsqeq,3300,0.23,0.31520046301799975,0.5452004630179997,0.0,0.0,0.5,0.5
83003-uhzm-muxsir-sqrlwbce,7448,0.33333333333333337,0.1506128740311397,0.4839462073644731,0.0,0.0,0.5,0.5
83004-jppk-zxxxqe-qigpcwmm,7714,0.0,0.00928535938254943,0.00928535938254943,0.0,0.0,0.5,0.5
83017-oori-gcrcvw-wppvbdsx,7717,0.73,0.44432133468147755,1.1743213346814776,0.5,0.5,0.0,0.0
83023-auex-jhxcni-gcdboztt,1200,0.215,0.11345038362190413,0.32845038362190415,0.0,0.0,0.5,0.5
83029-phkf-lixydt-dgevfhpb,9111,0.46,0.46464032584290454,0.9246403258429046,0.5,0.5,0.0,0.0
83042-hvwc-qimpls-cqrvcsxs,2463,0.3938095238095238,0.3587172254391268,0.7525267492486506,0.5,0.5,0.0,0.0
83043-ioeq-urdxyw-gvvordfp,2540,0.31714285714285717,0.38132674495574215,0.6984696020985993,0.0,0.0,0.5,0.5
83045-aqsw-kdxisp-rqfobwjp,6683,0.0,0.10073074789658021,0.10073074789658021,0.0,0.0,0.5,0.5
83046-udig-tzgrls-maerduqr,7500,0.33206896551724135,0.11709721280840646,0.4491661783256478,0.0,0.0,0.5,0.5
83054-vbiw-jiponh-uqphdwwx,7300,0.33,0.2606338769120329,0.590633876912033,0.0,0.0,0.5,0.5
83055-wpwn-tydgyb-gcaudsvn,2649,0.0,0.08604992632493108,0.08604992632493108,0.0,0.0,0.5,0.5
83064-mquw-yhsapl-mwlggbyl,261,0.86,0.15271584634151614,1.012715846341516,0.5,0.5,0.0,0.0
83073-alnu-aqkryy-iirylwwv,8603,0.374,0.16073123897390224,0.5347312389739023,0.0,0.0,0.5,0.5
83076-elya-kjbazf-jmuxrnmn,2309,0.0,0.07981496662638204,0.07981496662638204,0.0,0.0,0.5,0.5
83085-adbk-usxkei-julchvcu,3700,0.605,0.10259141669758037,0.7075914166975803,0.0,0.0,0.5,0.5
83085-hdpj-jtwaiy-lelibqpo,3459,0.0,0.3942759210041283,0.3942759210041283,0.0,0.0,0.5,0.5
83086-snrm-oqziwj-udmxxctg,5018,0.46,0.08359792727363419,0.5435979272736342,0.0,0.0,0.5,0.5
83087-aphv-xcerrp-btdldowh,5903,0.18,0.014228695921961243,0.19422869592196124,0.0,0.0,0.5,0.5
83089-fxrc-kttfoh-vchafxlk,7734,0.393448275862069,0.3146774713144692,0.7081257471765382,0.0,0.0,0.5,0.5
83106-nfaa-vzktti-pnorepvz,7729,0.4117777777777778,0.487991559696225,0.8997693374740028,0.5,0.5,0.0,0.0
83107-hqfb-pmbzcc-jxixbcah,3000,0.648,0.1656069073115607,0.8136069073115607,0.5,0.5,0.0,0.0
83107-yrgk-tmwjvg-ncsspixn,5614,0.44,0.05932785159812615,0.49932785159812615,0.0,0.0,0.5,0.5
83120-wzmp-zkdwyt-nurlpzvn,3000,0.0,0.2851936626837654,0.2851936626837654,0.0,0.0,0.5,0.5
83122-hgzm-yjqgfe-yrejjpct,4704,0.46299999999999997,0.4531771055478231,0.9161771055478231,0.5,0.5,0.0,0.0
83124-dljv-tptfeh-pckbqael,7801,0.42479999999999996,0.3920308899142394,0.8168308899142394,0.5,0.5,0.0,0.0
83127-grvf-skxzfl-anadlkuh,7300,0.5615789473684211,0.311257934206358,0.8728368815747791,0.5,0.5,0.0,0.0
83131-kzlg-unnfpi-foylunza,6612,0.445,0.1575282483037997,0.6025282483037997,0.0,0.0,0.5,0.5
83134-menk-tvyxtr-fsvggkcb,9001,0.0,0.27094008663811,0.27094008663811,0.0,0.0,0.5,0.5
83134-neyf-mhgahc-lpozkvxm,3459,0.5792307692307692,0.04562242065212768,0.6248531898828968,0.0,0.0,0.5,0.5
83136-ogfa-ktsshq-voaaiono,5700,0.6475,0.339472712140335,0.9869727121403349,0.5,0.5,0.0,0.0
83146-gdgr-dbwtni-kfgrirzi,7704,0.4125,0.3625480094488254,0.7750480094488255,0.5,0.5,0.0,0.0
83150-khlh-bsujhi-sxrtmqls,7730,0.18,0.4825158114549594,0.6625158114549594,0.0,0.0,0.5,0.5
83154-vzjj-kpjelq-dtkejeja,3300,0.446,0.13019867937253582,0.5761986793725358,0.0,0.0,0.5,0.5
83163-gmhe-nxejyq-chgtsqqs,5030,0.46,0.009228209521511321,0.46922820952151134,0.0,0.0,0.5,0.5
83172-robd-tkbaeu-frxsyain,100,0.0,0.2728042322135753,0.2728042322135753,0.0,0.0,0.5,0.5
83188-tjxr-vgjrbc-aejzypxq,9408,0.0,0.35339525219840723,0.35339525219840723,0.0,0.0,0.5,0.5
83217-lobs-cvxqit-rpidrfxa,4300,0.0,0.395203737941494,0.395203737941494,0.0,0.0,0.5,0.5
83218-plly-cyspkn-jredrdon,6372,0.5,0.0968694665124053,0.5968694665124052,0.0,0.0,0.5,0.5
83235-oplw-mwnvzv-rtyfurcu,4600,0.42200000000000004,0.13087643451851183,0.5528764345185119,0.0,0.0,0.5,0.5
83250-nacq-wvlvtx-cjjhveqp,6154,0.5525,0.25629546263364816,0.8087954626336482,0.5,0.5,0.0,0.0
83255-rtva-jlouhq-ovuqygxm,1681,0.0,0.16530040498500093,0.16530040498500093,0.0,0.0,0.5,0.5
83256-dham-vfdpmm-kqbtggkt,7725,0.0,0.4302557432937225,0.4302557432937225,0.0,0.0,0.5,0.5
83258-tgbv-vgcplx-sujggybu,6432,0.5118181818181818,0.23688007686936013,0.7486982586875419,0.5,0.5,0.0,0.0
83264-fabi-leczsq-apxpugvo,5901,0.34,0.3997893220510015,0.7397893220510015,0.5,0.5,0.0,0.0
83270-oxhs-ovadwn-ixfezica,8601,0.4116666666666666,0.2903098802411769,0.7019765469078435,0.0,0.0,0.5,0.5
83278-dlej-eeodgc-qdpwtlkk,5919,0.66,0.386545070808556,1.046545070808556,0.5,0.5,0.0,0.0
83281-txlk-fmdful-taanisyt,6449,0.0,0.16633649326516192,0.16633649326516192,0.0,0.0,0.5,0.5
83282-oqoh-otqkag-dqzuhdjf,3455,0.60875,0.4157083109651556,1.0244583109651555,0.5,0.5,0.0,0.0
83286-abdd-mlkduu-ypgwecrn,7453,0.0,0.1372861577755108,0.1372861577755108,0.0,0.0,0.5,0.5
83286-yivu-mavwtf-yyqncole,6658,0.48390070921985817,0.2730494040016454,0.7569501132215035,0.5,0.5,0.0,0.0
83288-zzph-bjgkau-cezpkbhr,5010,0.3975,0.10700355658693711,0.5045035565869371,0.0,0.0,0.5,0.5
83300-rlzl-xzqsif-rowjmysk,1658,0.5,0.23776326081309668,0.7377632608130966,0.5,0.5,0.0,0.0
83302-uqxr-gjnghi-xusykmfs,7840,0.0,0.15908760475435157,0.15908760475435157,0.0,0.0,0.5,0.5
83303-lsgz-dhehjw-tsvxfxsn,6000,0.23,0.13335171531860712,0.3633517153186071,0.0,0.0,0.5,0.5
83310-ctfb-ghjhfk-whwukmja,5243,0.46,0.48349250901401875,0.9434925090140187,0.5,0.5,0.0,0.0
83314-zhjl-tshcmf-cqznhron,5263,0.33,0.08003705274336531,0.4100370527433653,0.0,0.0,0.5,0.5
83318-pajm-wuqngq-fvxlfvfk,7838,0.0,0.39366291872869763,0.39366291872869763,0.0,0.0,0.5,0.5
83319-mobf-dszagk-lsmjdemb,7731,0.4733333333333334,0.49208247974160746,0.9654158130749408,0.5,0.5,0.0,0.0
83329-jbyy-zzprsu-bbxcefjx,5034,0.4375,0.009950741870038915,0.4474507418700389,0.0,0.0,0.5,0.5
83333-rpmy-fykteb-sziprgke,7715,0.4093333333333333,0.3495137070210475,0.7588470403543808,0.5,0.5,0.0,0.0
83334-eslh-rvswsk-whjjhyxr,2373,0.4181818181818182,0.12645590277814356,0.5446377209599618,0.0,0.0,0.5,0.5
83334-hmkd-jouder-qjpspnlb,6900,0.0,0.020243912164152222,0.020243912164152222,0.0,0.0,0.5,0.5
83334-lhhr-bebvbt-bxaazrtl,6500,0.0,0.2014447894783154,0.2014447894783154,0.0,0.0,0.5,0.5
83340-iviq-ofgurb-erhoucpa,4400,0.32333333333333336,0.4676089050854375,0.7909422384187709,0.5,0.5,0.0,0.0
83348-ypcc-dscdle-ztjwwdfn,5100,0.46,0.005882547183498843,0.46588254718349886,0.0,0.0,0.5,0.5
83350-jnle-zvddbr-adldojty,276,0.0,0.29394284596489084,0.29394284596489084,0.0,0.0,0.5,0.5
83359-hkhy-jbuoxy-bprliyau,4217,0.37846153846153846,0.25069823929766216,0.6291597777592006,0.0,0.0,0.5,0.5
83359-ioyp-zxdfxm-zibrdiiq,2649,0.4904545454545455,0.43669208218552374,0.9271466276400693,0.5,0.5,0.0,0.0
83361-zlci-hksxvi-vfprkbtm,9979,0.46,0.04200085726031283,0.5020008572603128,0.0,0.0,0.5,0.5
83374-ulks-laxluu-jplwymrg,7743,0.0,0.34076301494332517,0.34076301494332517,0.0,0.0,0.5,0.5
83378-heik-agfomg-eejmodhl,2411,0.0,0.34005484921663864,0.34005484921663864,0.0,0.0,0.5,0.5
83378-yier-cponru-nhtinxol,5032,0.0,0.3345400084311416,0.3345400084311416,0.0,0.0,0.5,0.5
83386-nkfi-orioje-wzmhikwb,2223,0.46,0.4711672474675185,0.9311672474675186,0.5,0.5,0.0,0.0
83398-qjvq-chglvn-kpjtpsbc,5609,0.0,0.4115437645034402,0.4115437645034402,0.0,0.0,0.5,0.5
83404-zzsg-aqrrcq-dxwiioib,7716,0.3505,0.020986363121753004,0.371486363121753,0.0,0.0,0.5,0.5
83406-idxk-jwuesf-fraywvyd,7704,0.115,0.23554142535225658,0.3505414253522566,0.0,0.0,0.5,0.5
83437-orol-ftprhb-dnkbnyhu,3801,0.0,0.19897652810066674,0.19897652810066674,0.0,0.0,0.5,0.5
83449-svlj-modslz-bzqbksai,6000,0.5766666666666667,0.15507361054540103,0.7317402772120677,0.5,0.5,0.0,0.0
83450-ooon-lvnnba-mlqlanjc,2900,0.33,0.22566836257704864,0.5556683625770487,0.0,0.0,0.5,0.5
83453-uakh-gecrrj-tzhyurzk,2309,0.0,0.19209709246298873,0.19209709246298873,0.0,0.0,0.5,0.5
83456-cvyd-mxoqsm-dgqcolvs,5800,0.35833333333333334,0.21616694993933266,0.574500283272666,0.0,0.0,0.5,0.5
83458-mvdy-tggvky-lmmcysap,5047,0.0,0.48963093280432124,0.48963093280432124,0.0,0.0,0.5,0.5
83458-qdwn-cyzzjj-tgnlrvwf,9402,0.0,0.04431648737479038,0.04431648737479038,0.0,0.0,0.5,0.5
83463-bwvx-jjlnop-rbzasiwt,9110,0.184,0.4611154349193649,0.6451154349193648,0.0,0.0,0.5,0.5
83471-krop-thpodg-ywvcsiun,3500,0.415,0.24011835673551335,0.6551183567355133,0.0,0.0,0.5,0.5
83474-xouw-uclpsx-ywnvyvug,2649,0.0,0.3118711227497706,0.3118711227497706,0.0,0.0,0.5,0.5
83477-drph-rspbrb-ecfnqvbv,7713,0.6003448275862069,0.41509148330884693,1.015436310895054,0.5,0.5,0.0,0.0
83478-uoph-wxshmy-jywbowzl,2700,0.66,0.18023151457462777,0.8402315145746277,0.5,0.5,0.0,0.0
83488-cjxk-yvmsbo-enqrgief,3200,0.30125,0.21521095404398344,0.5164609540439835,0.0,0.0,0.5,0.5
83489-bgfv-tjmosi-zkdjedro,5030,0.0,0.20475924013935698,0.20475924013935698,0.0,0.0,0.5,0.5
83490-zika-genmfu-aoryxhfr,1100,0.0,0.18736551126787993,0.18736551126787993,0.0,0.0,0.5,0.5
83500-sbzi-ggqaxb-xzxogjpu,2900,0.715,0.46276466082344747,1.1777646608234473,0.5,0.5,0.0,0.0
83508-kpcg-tcgdnh-uqvmzohe,7801,0.0,0.41446494559650604,0.41446494559650604,0.0,0.0,0.5,0.5
83516-brfh-mhunxb-tiyfezjx,3500,1.0,0.05449999493148805,1.0544999949314882,0.5,0.5,0.0,0.0
83517-tdeo-dzpmkj-nzqrjmqn,5800,0.31,0.05406167623854802,0.364061676238548,0.0,0.0,0.5,0.5
83523-ssaf-ksiblt-cbxemdzq,6679,0.2877777777777778,0.2139347574264956,0.5017125352042734,0.0,0.0,0.5,0.5
83547-tnhs-guxrfh-njmsxqmp,7451,0.0,0.04932868836640453,0.04932868836640453,0.0,0.0,0.5,0.5
83557-dfco-tnlgxs-axpmpxnb,4214,0.1825,0.30954654763555983,0.49204654763555983,0.0,0.0,0.5,0.5
83566-mlrz-dmffqe-pieaeilz,5410,0.5627027027027027,0.07184580363086696,0.6345485063335696,0.0,0.0,0.5,0.5
83567-celh-brqtms-sxtbcuvk,7453,0.0,0.26118663198340053,0.26118663198340053,0.0,0.0,0.5,0.5
83571-dpmf-fptfsu-cdbpvelt,2700,0.4117391304347826,0.0036099735018588763,0.4153491039366415,0.0,0.0,0.5,0.5
83573-cbil-ihvayl-gruqraua,7728,0.3963636363636363,0.15829817420632336,0.5546618105699597,0.0,0.0,0.5,0.5
83584-buyc-fmoijr-iqyfypto,7606,0.6966666666666668,0.3385953618363277,1.0352620285029945,0.5,0.5,0.0,0.0
83587-qqvk-kojyqk-rbaqittt,3812,0.0,0.24201947011392422,0.24201947011392422,0.0,0.0,0.5,0.5
83603-fanf-epmptl-pcfzhgde,2455,0.5488888888888889,0.48913474299949405,1.0380236318883829,0.5,0.5,0.0,0.0
83609-kbrq-lmghpl-dfmqwrsa,3300,0.0,0.4370518980331054,0.4370518980331054,0.0,0.0,0.5,0.5
83620-skow-bgnlhv-wryvpjvc,4300,0.0,0.1795353895215756,0.1795353895215756,0.0,0.0,0.5,0.5
83624-auva-hqepqm-uqamsmqm,5901,0.46,0.0227432707361373,0.4827432707361373,0.0,0.0,0.5,0.5
83625-jaer-sxgcqc-wfgnzlud,3700,0.6,0.4228131500575094,1.0228131500575093,0.5,0.5,0.0,0.0
83633-xmcm-iootic-wsyujdxr,3662,0.3671052631578947,0.4556171551573357,0.8227224183152304,0.5,0.5,0.0,0.0
83646-eqfk-bjsjfx-gnozcfna,9108,0.23,0.4103136967095184,0.6403136967095184,0.0,0.0,0.5,0.5
83652-lrlz-ifxkzq-xyjyikov,2411,0.36166666666666664,0.06397497045988243,0.42564163712654907,0.0,0.0,0.5,0.5
83657-vmba-ccvaoe-buxbtqwk,4249,0.0,0.49895756720614387,0.49895756720614387,0.0,0.0,0.5,0.5
83663-bvwx-durlwq-duxddtbg,9309,0.5,0.12929211077638691,0.6292921107763869,0.0,0.0,0.5,0.5
83666-eoyk-cgydkq-xnvbwvay,6500,0.39444444444444443,0.36210245640418504,0.7565469008486294,0.5,0.5,0.0,0.0
83703-ygty-oumokh-qimykvcq,7448,0.0,0.4540174381678608,0.4540174381678608,0.0,0.0,0.5,0.5
83711-fpbh-exgpzr-qlfbuyhx,2372,0.534,0.11784355716535472,0.6518435571653547,0.0,0.0,0.5,0.5
83736-mpco-rrdsgn-ztjnycjr,9312,0.305,0.45412927733853303,0.759129277338533,0.5,0.5,0.0,0.0
83740-dhes-pfqask-drxhehgv,5252,0.24428571428571427,0.15474078959743348,0.39902650388314775,0.0,0.0,0.5,0.5
83740-ndsn-iiifru-zydavlzw,272,0.3456,0.4882066111920281,0.8338066111920281,0.5,0.5,0.0,0.0
83742-iees-ctjmtx-rmczwong,7610,0.45,0.1406300101902373,0.5906300101902373,0.0,0.0,0.5,0.5
83743-iuus-vueuya-uwwqidtr,3461,0.446,0.4767179123789176,0.9227179123789175,0.5,0.5,0.0,0.0
83748-efqk-xtobww-lakbsjxa,1800,0.305,0.026772325446337453,0.33177232544633745,0.0,0.0,0.5,0.5
83757-apgy-oqxybq-ahfgasia,5256,0.66,0.3546360058349065,1.0146360058349067,0.5,0.5,0.0,0.0
83758-fjsb-tyijos-ghilviyo,7816,0.4425,0.26605556691850185,0.7085555669185019,0.0,0.0,0.5,0.5
83758-pnzo-cnrurg-wdxgzxev,1100,0.205,0.23893853856136532,0.44393853856136534,0.0,0.0,0.5,0.5
83764-rwhk-scdqgf-ipggurgp,6900,0.0,0.11174715712792,0.11174715712792,0.0,0.0,0.5,0.5
83791-glcc-fjqdhj-oawassii,2900,0.3028571428571428,0.352797894888246,0.6556550377453888,0.0,0.0,0.5,0.5
83799-orpx-qwtjwb-owfrmtrc,3700,0.6338095238095238,0.09540474572315355,0.7292142695326773,0.5,0.5,0.0,0.0
83804-lwhn-bnqtfy-brqvcaxl,7748,0.66,0.2764208979923841,0.9364208979923841,0.5,0.5,0.0,0.0
83806-ttrn-rupsqb-lkwrogun,500,0.43,0.1266226815201254,0.5566226815201254,0.0,0.0,0.5,0.5
83834-oxob-zrmnux-lauhlbbn,1655,0.0,0.47781068989067804,0.47781068989067804,0.0,0.0,0.5,0.5
83839-duoi-lkfmqf-cfcxmuzi,7810,0.4025,0.014315596917826412,0.41681559691782644,0.0,0.0,0.5,0.5
83853-dcgm-bulvqq-ifcibily,4705,0.4501960784313726,0.09986414005561828,0.5500602184869909,0.0,0.0,0.5,0.5
83861-eonu-dtchja-pvuzdunl,9973,0.36142857142857143,0.12115530319372386,0.4825838746222953,0.0,0.0,0.5,0.5
83862-nmlv-gcahiv-ithlxxaw,1000,0.18,0.2070339128839082,0.3870339128839082,0.0,0.0,0.5,0.5
83892-xywh-yqtzft-nswvvugt,1681,0.0,0.11636512093502677,0.11636512093502677,0.0,0.0,0.5,0.5
83910-hrml-tpztop-rsyyilti,6677,0.33,0.24567454513439263,0.5756745451343926,0.0,0.0,0.5,0.5
83912-opma-eoywum-wpkbewyg,4217,0.0,0.4362327616292695,0.4362327616292695,0.0,0.0,0.5,0.5
83918-ohux-itobiz-eukjmoyf,5610,0.4557142857142857,0.3560317107045854,0.8117459964188711,0.5,0.5,0.0,0.0
83923-eaay-raysme-rvjewreo,6683,0.33399999999999996,0.2899809902675555,0.6239809902675555,0.0,0.0,0.5,0.5
83924-npmk-luvpoa-wzlekhzj,4500,0.44,0.044501588991339824,0.4845015889913398,0.0,0.0,0.5,0.5
83926-xcpx-phpqxl-wsfxhrct,4000,0.328125,0.3469960541946378,0.6751210541946377,0.0,0.0,0.5,0.5
83951-wbff-vprzvh-kkguowlp,3200,0.37333333333333335,0.08320714215546993,0.4565404754888033,0.0,0.0,0.5,0.5
83957-scdc-hoqvtc-dfvsdbhc,6612,0.2990909090909091,0.393183692980849,0.6922746020717581,0.0,0.0,0.5,0.5
83974-pexi-ckaskp-cqnfgjtn,7447,0.18,0.1250283792550766,0.3050283792550766,0.0,0.0,0.5,0.5
83975-qqbx-ocrqsl-evypoufj,1100,0.0,0.20852436416045045,0.20852436416045045,0.0,0.0,0.5,0.5
83975-sjet-vaicvm-bzjojjeq,2900,0.25,0.17523510115896396,0.42523510115896396,0.0,0.0,0.5,0.5
83975-xumv-kpszxa-bfszurjr,2450,0.0,0.4294069573374284,0.4294069573374284,0.0,0.0,0.5,0.5
83989-qrlb-yxbvwn-fwoqtvcc,1100,0.32666666666666666,0.06327222935670407,0.38993889602337073,0.0,0.0,0.5,0.5
84000-ehbm-jvhqah-zcjqpgtc,7702,0.4247826086956522,0.2828224411923943,0.7076050498880465,0.0,0.0,0.5,0.5
84002-szon-ovyswi-agqxxids,7718,0.0,0.07103080472153112,0.07103080472153112,0.0,0.0,0.5,0.5
84013-xwyq-gsznps-svnjttne,7804,0.0,0.35239791806609333,0.35239791806609333,0.0,0.0,0.5,0.5
84015-ojlq-cyvhpj-nukipeli,7726,0.4277777777777778,0.4525390638972406,0.8803168416750184,0.5,0.5,0.0,0.0
84016-omdb-ipwnrm-bylifpss,2464,0.31666666666666665,0.2173038269336267,0.5339704936002934,0.0,0.0,0.5,0.5
84018-hbjp-qvnryq-zwbyrwmf,7714,0.0,0.24404613013248794,0.24404613013248794,0.0,0.0,0.5,0.5
84026-yxby-esbfvn-iaoxytmb,7460,0.0,0.4637114182413811,0.4637114182413811,0.0,0.0,0.5,0.5
84028-mbpi-ylvncb-wgiunhnc,8603,0.0,0.26049569432467856,0.26049569432467856,0.0,0.0,0.5,0.5
84034-jyec-ckhwxf-iqmtxyjh,6677,0.28125,0.24379921902478047,0.5250492190247804,0.0,0.0,0.5,0.5
84044-bjvl-sbrpjr-jisypyor,4300,0.3963636363636363,0.2891645513521521,0.6855281877157884,0.0,0.0,0.5,0.5
84051-qkaz-ywejpc-rytdulfg,7713,0.0,0.34461486818147596,0.34461486818147596,0.0,0.0,0.5,0.5
84052-tkpb-wzxnew-hyzdcwjk,7400,0.0,0.05344168754351569,0.05344168754351569,0.0,0.0,0.5,0.5
84062-gtzu-pinnqw-rgdkmmgl,2502,0.0,0.410555263870758,0.410555263870758,0.0,0.0,0.5,0.5
84070-mbkw-gledbo-yntcogou,2100,0.23,0.21775251372662963,0.4477525137266296,0.0,0.0,0.5,0.5
84070-tzng-wjishr-ygimseed,5017,0.0,0.03617425494874277,0.03617425494874277,0.0,0.0,0.5,0.5
